"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","score","gender","age","seconds_elapsed"
5,1,4,1,5,2,2,4,4,4,2,4,4,2,4,5,2,4,5,2,68,1,26,96
5,1,4,1,5,1,1,4,4,4,1,5,5,1,4,5,2,4,5,1,73,1,26,131
3,3,1,5,4,5,3,5,4,4,1,3,2,1,3,4,3,3,5,4,64,1,26,169
2,3,3,4,2,4,3,2,5,4,3,1,2,3,4,4,3,3,4,2,49,2,30,188
1,1,1,5,5,5,5,1,5,5,3,3,1,2,1,5,1,1,5,5,43,1,38,246
5,5,1,5,1,1,1,1,5,3,1,5,1,1,1,1,1,5,5,1,66,1,25,508
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,3,4,93,1,55,154
4,5,4,2,4,3,1,5,3,4,1,5,5,3,3,2,4,1,4,4,75,2,24,121
5,1,5,1,1,2,2,5,5,5,1,5,5,1,2,2,5,4,5,4,72,1,24,291
1,2,4,4,3,4,4,2,4,4,0,3,2,2,4,4,2,4,2,1,50,2,25,202
4,3,3,2,3,2,2,2,3,3,2,4,2,2,4,3,2,3,3,1,63,1,15,159
1,2,1,2,4,5,1,1,5,1,2,5,2,2,4,2,3,5,4,2,66,2,48,249
3,2,4,4,2,4,1,1,5,3,2,2,1,4,3,2,3,2,5,1,50,2,26,185
2,3,2,2,2,1,1,4,4,4,2,4,2,3,3,1,4,4,4,1,67,1,23,92
1,3,5,5,2,4,4,2,5,5,3,1,1,4,3,5,4,2,5,1,39,2,21,128
4,4,2,4,1,1,1,3,3,2,3,2,2,2,3,2,3,4,3,1,64,1,27,312
4,2,2,2,5,5,2,4,5,4,2,4,5,4,3,4,1,4,3,4,63,1,24,395
5,5,1,3,4,2,1,5,3,5,1,5,5,2,3,1,1,5,5,5,83,1,54,180
5,5,1,1,1,1,1,5,1,1,1,5,5,1,5,1,5,5,5,5,96,3,1,296
2,4,4,2,2,1,1,2,5,2,1,2,1,2,2,4,2,4,5,2,60,1,17,277
5,5,1,1,1,1,1,5,1,1,1,5,5,1,5,1,5,5,5,5,96,3,1,332
3,3,3,1,4,4,4,5,5,4,1,4,2,3,3,3,4,3,4,2,63,1,999999,179
1,1,5,5,1,5,5,1,5,5,5,1,1,5,3,5,4,1,5,1,29,1,1,346
1,1,5,5,1,5,5,1,5,5,5,1,1,5,5,5,4,1,5,1,31,1,1,365
1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,4,1,5,1,27,1,1,375
1,1,5,5,1,5,5,1,5,5,1,1,1,5,1,5,4,1,5,1,31,1,1,395
1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,5,1,5,1,28,1,20,455
1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,5,1,5,1,28,1,99,469
1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,5,1,5,1,28,1,99,486
3,5,4,4,4,2,1,1,3,2,4,5,4,4,4,5,2,5,4,1,63,1,15,158
3,0,1,3,1,1,1,1,5,3,1,5,2,4,3,1,1,5,4,1,60,1,40,169
4,4,4,3,4,3,3,4,4,4,4,3,5,3,4,3,2,4,2,1,60,1,42,231
4,4,1,1,4,1,1,5,3,2,1,5,4,1,2,4,2,5,5,4,83,2,18,7071
1,2,4,5,3,2,2,1,5,5,2,4,1,5,1,2,2,4,5,1,47,2,39,309
2,4,2,3,3,3,1,2,4,3,1,2,2,3,2,5,1,4,5,1,57,1,27,253
4,3,4,2,3,4,3,3,5,5,3,2,3,1,2,4,4,4,2,1,54,1,32,501
4,2,2,2,4,3,1,5,2,1,1,4,1,1,3,2,1,4,5,3,75,1,39,108
4,4,3,2,4,1,1,2,3,2,2,4,2,2,3,2,3,4,4,2,72,1,17,155
2,4,2,2,4,2,1,2,2,2,2,4,2,2,4,2,2,4,4,1,70,1,19,161
2,4,3,4,5,2,1,2,4,2,1,1,2,2,4,2,3,2,5,1,64,1,18,310
1,2,2,3,2,4,4,2,5,4,2,3,1,3,1,3,1,2,3,3,45,2,38,574
2,4,1,1,4,1,1,3,3,3,1,4,4,3,3,1,1,3,5,5,77,1,49,170
5,5,1,2,1,2,2,4,3,3,2,5,4,3,4,4,2,4,5,4,75,2,16,123
3,5,4,2,4,4,2,4,5,4,1,4,2,3,4,2,3,3,4,2,65,1,17,92
5,2,2,3,1,5,1,5,1,5,2,1,4,3,5,5,1,5,5,2,63,1,16,2584
4,5,2,2,5,1,1,5,2,1,1,5,2,2,4,1,1,5,5,4,86,1,18,149
3,4,1,3,4,3,3,4,4,2,1,0,3,1,4,3,2,4,4,4,69,1,23,301
5,5,2,2,2,1,1,5,2,1,1,5,5,1,5,2,1,1,5,5,85,1,32,130
4,4,4,3,4,3,2,3,4,4,3,4,4,3,4,4,4,4,4,3,66,2,24,181
2,3,4,4,1,3,2,2,5,5,3,1,2,4,2,5,2,2,1,1,38,2,52,91
5,5,2,4,4,4,2,5,5,1,2,5,5,2,5,2,2,4,4,4,78,1,32,409
5,4,2,2,5,2,1,4,4,1,1,5,4,2,4,2,1,4,5,5,83,2,22,143
5,4,3,1,5,3,3,4,3,4,1,0,5,1,4,1,1,5,5,1,73,1,59,92
2,3,5,4,3,4,2,2,5,5,2,4,2,3,3,4,2,2,5,1,49,2,52,201
4,5,3,1,4,2,3,5,4,2,1,4,5,2,2,4,4,2,4,2,73,1,16,327
4,4,3,3,4,3,2,2,4,1,2,4,5,2,4,2,1,2,5,5,72,1,19,130
2,3,4,3,4,4,3,2,5,5,1,3,2,2,3,2,2,4,5,1,56,1,47,225
4,4,4,4,4,4,1,2,3,2,1,4,2,3,2,1,2,4,4,2,65,1,23,893
4,4,2,3,3,0,1,4,2,2,1,0,4,3,3,0,2,4,4,3,75,1,57,123
4,5,3,1,3,1,1,2,2,1,1,5,4,2,4,1,4,2,3,4,81,1,36,460
4,3,2,3,4,1,1,2,4,2,2,4,3,2,4,3,1,3,5,2,69,1,27,229
5,3,3,3,3,1,1,2,3,2,2,3,3,2,4,3,1,4,5,4,71,2,20,193
5,5,2,1,5,1,1,5,2,1,1,1,1,5,4,1,1,5,5,4,80,1,36,169
3,5,2,1,4,1,1,5,2,4,1,5,4,1,5,4,2,1,5,1,77,1,21,189
2,2,2,4,3,3,2,3,4,4,3,4,3,2,2,1,3,3,4,3,61,1,26,194
3,1,5,1,2,1,1,1,1,2,1,2,0,2,5,4,1,0,4,0,55,1,20,678
1,4,4,4,2,3,3,1,5,4,1,1,1,3,4,4,2,4,5,1,49,1,41,250
2,1,4,3,3,2,4,2,4,4,4,3,2,2,3,4,2,3,4,2,50,1,24,251
1,5,5,5,3,2,3,4,3,2,1,2,3,4,4,3,4,4,4,3,63,1,40,65
4,4,4,3,2,4,4,3,4,4,1,4,4,1,3,3,1,4,5,2,62,2,25,207
4,4,3,3,2,2,1,4,3,2,3,3,4,2,4,2,2,2,4,4,70,1,22,177
2,2,4,4,2,2,2,2,5,4,2,4,2,3,4,2,3,2,5,1,55,2,55,165
5,2,4,4,2,4,2,2,5,5,2,5,4,2,2,2,1,5,5,2,59,2,53,190
4,4,1,2,3,4,2,2,4,3,1,2,2,2,4,3,3,4,4,4,68,1,38,320
4,2,3,3,4,4,2,4,4,4,2,3,4,2,3,5,2,4,5,2,62,1,22,258
4,4,1,2,3,2,1,4,2,1,2,2,2,2,4,1,1,4,5,2,75,1,24,124
1,2,4,3,3,4,2,2,5,5,2,4,2,3,2,2,2,3,4,1,50,2,42,224
4,4,3,2,5,2,2,4,4,3,1,5,3,2,3,2,2,4,5,2,74,1,25,359
4,2,2,5,4,3,2,3,5,3,2,2,4,2,4,4,2,3,5,4,63,2,26,147
4,2,2,5,4,3,2,3,5,3,2,2,4,2,4,4,2,3,5,4,63,2,26,216
4,3,1,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,21,183
2,2,4,3,2,4,4,4,4,3,2,1,2,3,3,4,4,4,3,1,51,2,21,316
3,2,2,4,4,4,4,2,4,4,4,2,2,3,2,4,3,3,1,1,46,2,34,317
4,3,1,5,0,3,2,5,4,4,4,4,1,3,3,5,1,3,3,1,51,2,21,346
2,2,5,3,2,3,2,2,4,5,5,1,2,3,2,4,3,2,5,1,44,2,30,485
2,2,4,4,2,4,4,2,4,3,3,2,3,4,2,4,2,3,2,3,45,2,35,441
2,2,3,4,2,5,5,2,5,4,3,2,3,3,2,4,5,3,4,1,46,2,27,452
1,2,4,1,5,5,5,1,5,5,5,1,1,2,4,4,1,1,4,1,40,2,20,336
4,4,4,3,4,5,5,5,5,4,4,4,2,3,2,5,4,3,1,1,50,1,20,197
1,5,1,4,1,5,4,5,5,4,4,1,3,5,4,4,1,4,1,1,45,2,34,432
4,1,4,4,1,5,5,3,5,4,4,3,5,3,4,5,5,4,3,3,51,1,25,333
2,2,4,3,2,4,2,2,4,4,2,2,2,3,4,4,2,2,3,2,49,2,49,272
4,3,4,3,4,4,4,4,4,4,2,2,2,2,2,4,3,3,2,3,55,2,33,252
4,4,2,4,3,4,2,1,5,3,3,1,3,4,3,4,2,3,5,4,56,2,18,397
4,2,4,4,4,5,4,4,5,5,4,2,2,4,3,4,3,4,3,2,48,2,40,342
3,2,4,4,3,4,2,1,3,2,2,4,2,1,2,3,1,3,1,2,53,1,41,257
5,5,1,2,4,1,1,3,1,2,1,5,2,1,5,1,2,5,5,2,86,1,20,124
5,5,5,2,5,4,2,2,2,2,1,4,5,1,4,2,1,2,5,4,75,1,23,167
2,4,2,2,2,2,2,4,3,4,1,4,2,2,5,1,1,4,5,2,70,2,31,126
5,3,1,2,2,4,1,2,2,2,2,4,2,2,2,1,1,4,5,2,69,2,33,282
5,5,2,3,5,1,1,2,2,3,4,5,5,1,5,5,1,1,5,4,75,1,20,147
4,5,2,1,5,1,2,4,2,1,1,5,2,1,4,1,1,5,5,4,86,1,30,308
5,1,1,1,5,1,1,5,1,1,1,5,5,1,1,1,1,5,5,5,88,1,48,235
4,5,1,3,5,3,1,4,4,2,1,5,2,1,5,1,1,4,5,4,81,1,27,126
5,3,2,1,0,3,3,4,4,2,1,5,3,2,4,4,1,3,5,1,66,2,48,143
3,3,4,4,3,3,2,1,5,4,3,2,2,4,4,2,3,2,4,1,51,2,23,146
4,5,3,4,4,2,4,4,4,2,2,5,4,3,4,2,4,4,4,4,74,2,50,268
5,3,2,1,4,1,1,3,3,3,2,5,4,2,3,1,1,3,5,4,78,1,17,101
4,4,5,3,2,4,3,5,5,5,1,5,1,3,1,3,1,5,5,1,56,1,33,499
3,3,4,3,4,2,1,2,4,4,2,4,2,4,4,2,1,4,5,3,63,1,33,542
3,3,4,3,4,2,1,2,4,4,2,4,2,4,4,2,1,4,5,5,65,1,33,553
3,3,4,3,4,2,1,2,4,4,2,4,2,4,4,2,1,4,1,1,57,1,33,616
3,3,4,3,4,2,1,2,4,4,2,4,2,4,4,2,1,4,3,3,61,1,33,627
3,3,4,3,4,2,1,2,4,4,2,4,2,4,4,2,1,4,1,3,59,1,33,631
2,1,5,4,4,4,3,1,4,4,3,4,2,4,3,4,4,3,4,2,49,2,40,172
5,3,2,3,5,3,1,2,3,5,2,1,1,3,3,1,1,5,5,3,65,1,20,277
4,2,3,3,2,1,1,1,4,1,2,1,3,2,3,3,2,2,5,1,60,1,28,282
4,3,2,2,5,2,2,3,0,2,1,3,5,2,4,3,2,4,5,2,78,1,21,164
4,3,4,3,4,3,2,3,4,4,3,2,2,3,4,3,2,3,4,2,58,2,19,199
4,5,2,2,4,1,2,4,1,1,2,4,3,3,4,2,1,4,5,4,80,2,22,610
2,4,2,4,2,2,2,1,5,5,4,2,1,3,3,5,2,1,5,1,46,1,42,334
2,3,4,4,3,3,2,1,5,4,3,4,3,3,4,4,2,3,4,1,52,2,19,242
2,2,4,2,3,3,2,2,4,3,2,5,1,3,1,2,3,2,1,3,54,2,24,250
4,1,2,2,3,4,4,3,5,1,3,4,4,2,0,3,4,4,4,2,61,2,19,279
4,2,2,2,4,2,2,5,2,3,1,2,4,3,1,1,4,4,5,4,75,1,26,275
2,1,4,4,2,3,1,1,5,5,3,1,1,4,2,2,2,2,3,1,41,1,23,1131
2,2,3,4,4,4,4,4,4,3,3,4,2,3,4,4,2,3,4,2,55,1,21,140
4,3,3,2,4,3,2,4,4,3,2,4,4,2,4,4,2,4,4,2,68,1,20,263
2,1,3,4,1,3,2,1,3,4,3,1,1,2,2,5,4,4,5,2,49,2,19,260
3,3,4,5,2,4,4,2,4,5,2,1,2,2,4,4,4,4,4,1,50,2,56,264
3,2,4,5,2,5,4,2,5,5,2,1,2,2,4,5,4,4,4,1,46,2,56,475
2,2,5,3,4,5,3,2,4,2,2,3,4,2,2,2,2,4,5,1,57,1,26,325
3,2,4,4,3,5,4,2,4,4,4,2,3,2,4,2,3,3,3,1,50,2,21,638
5,5,3,2,5,2,1,5,2,1,1,5,5,2,5,2,1,5,5,3,87,1,27,299
2,4,2,2,5,2,1,3,3,4,1,4,5,2,5,4,1,4,5,4,75,1,39,136
3,4,4,2,2,2,2,3,4,2,2,2,2,2,4,2,2,4,4,4,66,1,30,249
2,4,4,3,4,4,3,2,4,4,2,4,4,3,2,5,4,4,5,2,59,1,26,176
3,2,4,2,3,4,2,2,4,4,2,4,2,2,3,4,2,4,2,2,55,1,40,247
3,3,2,2,3,1,1,3,3,2,2,3,2,2,3,3,2,4,4,3,69,1,25,189
4,4,4,4,4,2,2,4,4,2,1,5,2,2,4,2,2,4,5,2,71,1,28,245
5,4,2,3,4,3,1,3,5,2,1,4,5,2,4,1,2,5,5,1,76,1,24,149
5,2,5,2,4,5,4,4,5,5,1,3,1,2,1,3,5,3,5,1,56,2,40,1199
2,2,4,4,2,4,2,4,4,4,2,2,2,3,3,2,2,2,2,2,50,1,18,165
2,2,5,4,1,2,1,2,5,4,3,1,1,2,4,5,4,4,5,2,51,1,21,3522
5,5,3,2,5,1,1,5,1,1,2,1,5,1,5,5,1,3,5,5,82,1,25,221
4,5,2,2,5,3,1,0,4,2,1,5,4,2,4,1,2,4,5,4,78,2,17,110
4,4,3,3,4,3,2,2,4,2,2,2,2,4,3,4,4,4,5,2,63,2,17,147
5,4,1,3,5,1,1,2,1,2,1,4,5,2,4,2,3,5,5,1,83,1,21,166
5,3,2,1,4,1,2,3,2,3,2,4,5,2,4,2,3,4,4,4,80,1,24,274
4,5,3,1,5,2,1,5,3,2,1,4,4,1,4,3,2,4,5,4,83,1,21,107
3,4,3,4,3,3,3,3,3,3,1,4,2,3,5,3,2,4,4,2,64,1,41,193
4,3,2,3,2,2,2,2,4,2,2,4,4,2,2,3,2,4,4,2,65,1,37,159
4,4,3,3,3,2,2,4,4,2,2,4,4,3,4,3,3,4,4,3,71,2,35,191
2,3,4,3,4,3,2,2,4,3,2,3,2,2,4,4,2,3,4,3,59,1,33,109
3,5,4,3,3,1,1,4,3,3,1,5,2,1,5,2,2,4,5,3,76,1,25,203
4,4,5,3,2,1,1,2,3,2,1,2,4,1,3,2,1,5,5,3,70,1,25,128
3,4,2,2,3,4,3,5,4,3,2,4,2,2,3,4,1,4,4,3,64,1,49,443
1,4,5,5,1,5,4,1,5,5,5,1,1,3,1,4,5,1,5,1,35,1,45,172
4,5,3,1,4,2,1,4,3,2,1,4,3,2,4,2,1,5,5,4,80,2,14,240
4,5,3,1,5,3,2,5,3,1,4,5,4,3,3,2,1,3,5,2,74,2,12,599
4,5,2,2,5,2,3,5,2,2,1,5,2,1,3,1,1,5,5,1,79,1,18,126
4,5,4,5,3,2,2,4,4,4,2,3,4,2,4,4,2,3,5,2,64,1,33,143
1,1,1,5,1,5,1,1,5,5,4,4,1,1,1,4,2,1,4,1,41,2,53,389
2,3,5,4,2,5,5,1,5,4,5,2,2,2,3,4,5,4,4,1,44,2,32,137
4,2,4,4,4,1,2,1,4,5,2,2,1,4,1,3,2,3,5,2,52,1,42,370
4,3,2,4,4,4,2,2,3,3,2,2,3,2,3,4,3,4,4,4,64,1,19,153
5,5,3,2,2,4,3,4,3,3,2,4,5,1,3,2,2,4,5,2,72,1,20,243
2,2,4,4,2,3,4,2,4,4,2,1,3,2,2,3,4,3,4,1,50,2,37,136
1,1,2,5,1,4,2,1,5,4,2,1,1,3,2,2,4,2,4,1,44,2,55,408
2,4,4,5,5,3,2,3,4,2,1,4,2,2,2,5,4,4,4,3,63,1,19,270
4,3,2,2,4,2,2,3,2,2,1,5,3,1,4,1,1,4,5,2,77,1,33,96
5,4,3,1,4,2,2,4,2,2,1,3,1,1,4,2,1,5,5,4,78,1,29,204
3,4,1,1,4,1,1,4,1,2,1,4,5,2,3,2,2,4,5,3,83,2,22,253
3,4,2,3,2,2,2,4,4,2,2,2,2,1,1,3,5,4,5,1,66,2,38,182
1,4,1,4,4,5,3,1,3,3,2,3,2,3,2,2,3,1,5,4,58,2,21,614
3,4,4,4,2,2,2,4,3,4,4,4,2,2,3,3,4,2,4,0,58,1,23,135
4,2,2,1,5,2,1,4,4,3,2,5,4,2,5,2,4,5,5,4,82,2,29,199
3,4,4,3,3,3,2,1,5,4,1,4,4,1,4,4,3,3,5,3,64,1,31,360
4,4,2,4,4,4,2,3,4,4,2,4,4,2,4,2,2,4,4,4,69,1,21,227
4,5,2,2,4,1,1,4,1,1,2,4,4,2,5,2,2,4,5,4,85,1,28,138
3,3,4,4,3,3,2,2,4,3,3,2,1,3,3,3,4,3,5,1,55,1,16,235
3,1,3,3,2,5,5,1,5,4,2,5,2,3,2,3,3,3,5,1,49,2,15,387
5,4,3,1,3,2,2,2,5,4,1,4,5,2,3,2,4,4,4,1,71,1,16,200
4,4,3,2,5,1,1,2,5,4,1,5,5,2,4,2,1,3,5,1,72,1,22,334
4,4,2,3,4,1,1,2,2,3,1,5,3,2,5,4,1,5,5,3,76,2,18,384
5,4,1,2,5,2,2,5,3,2,1,5,5,3,5,2,2,5,1,4,82,1,25,560
3,4,3,1,4,3,2,4,2,2,2,4,3,2,4,1,2,4,4,2,74,2,16,154
4,3,4,5,3,5,3,2,3,4,1,2,4,3,4,4,4,5,3,5,61,1,13,229
2,1,2,4,2,2,1,1,5,4,1,4,2,2,2,1,2,4,5,1,58,1,45,168
2,2,2,4,2,1,1,2,5,2,2,2,3,2,4,4,2,2,5,1,58,1,20,134
4,2,4,2,3,4,2,2,4,4,1,4,1,1,2,3,2,4,4,1,58,2,26,193
1,1,3,2,3,4,1,4,4,3,1,3,3,4,3,1,2,4,5,1,61,0,34,142
5,2,2,4,5,2,2,2,2,2,2,2,4,4,4,2,1,2,4,1,64,2,23,588
4,4,2,4,4,2,2,2,2,1,1,4,5,2,4,1,2,4,5,3,78,2,22,316
2,4,3,5,2,3,2,1,3,2,1,2,2,3,2,3,3,2,5,2,56,1,65,244
5,3,5,2,3,4,3,2,5,4,3,2,2,2,2,2,2,2,2,2,51,2,23,261
2,4,3,2,2,2,2,1,4,5,2,2,1,2,1,3,2,2,4,1,51,1,30,175
3,5,2,3,2,1,1,4,3,2,2,4,4,2,4,2,1,4,3,2,72,1,45,416
5,3,3,4,4,2,2,4,4,3,2,4,2,2,4,2,2,3,4,1,66,2,31,141
4,5,5,2,4,1,1,2,4,1,1,5,2,1,5,4,1,4,5,3,74,2,30,273
5,5,1,4,4,1,1,4,2,1,2,5,4,2,4,2,2,4,5,2,82,1,15,111
3,4,3,4,4,3,1,5,4,2,1,5,3,2,4,2,3,4,5,1,73,2,18,128
3,4,2,2,4,1,3,2,4,1,2,5,4,1,4,2,2,4,4,2,74,1,19,166
3,4,4,2,2,3,2,2,4,4,2,4,2,3,3,2,2,3,4,2,59,2,41,190
5,5,2,1,5,1,2,4,4,4,2,4,4,4,5,4,2,4,1,1,70,2,21,293
5,5,1,3,5,1,1,5,3,3,1,5,5,1,5,1,1,5,5,1,86,1,26,310
4,3,3,3,4,3,2,4,3,2,3,4,4,2,4,4,2,0,2,2,62,1,28,176
4,3,3,3,4,3,2,4,3,2,3,4,4,2,4,4,2,0,2,2,62,1,28,179
4,3,4,4,3,4,0,2,5,4,1,3,2,4,2,4,1,2,4,3,53,1,21,150
4,2,1,1,5,5,1,5,2,1,1,5,5,1,4,1,2,5,5,2,84,1,17,113
3,2,4,4,5,1,2,1,5,5,1,4,1,2,1,2,2,1,5,1,54,2,40,177
4,5,3,1,5,2,1,4,1,2,1,5,5,1,4,2,2,4,4,4,86,1,19,136
1,1,5,4,1,3,3,1,5,5,1,1,1,4,4,4,5,1,5,1,42,1,16,170
2,3,3,1,4,3,2,2,4,3,2,4,3,3,3,2,3,3,2,2,62,1,16,149
3,3,2,2,4,2,2,4,5,2,2,4,3,2,3,1,2,4,3,2,69,1,16,348
1,1,1,2,2,1,2,1,4,5,3,1,1,2,1,4,1,1,3,1,44,1,24,325
5,4,3,2,4,1,1,4,3,2,1,5,4,2,2,1,2,4,5,4,81,1,40,255
4,4,3,4,2,2,2,5,4,2,2,5,4,3,2,4,2,3,2,2,63,2,14,238
4,1,5,5,3,5,5,3,5,5,2,4,4,3,2,3,5,3,4,4,53,2,14,174
3,4,5,2,5,3,4,2,5,3,1,5,5,2,4,3,2,3,5,4,68,2,14,266
4,5,3,5,5,5,1,5,1,2,1,5,5,2,5,1,5,5,5,5,87,1,17,204
5,4,4,2,4,1,2,2,3,1,3,5,5,2,5,2,3,5,4,4,80,3,21,326
4,5,1,4,5,1,2,4,1,4,2,5,4,2,4,3,2,4,5,3,79,1,22,396
2,1,4,2,3,2,2,3,4,5,2,1,1,2,3,2,2,4,5,2,56,2,24,219
5,2,1,1,5,4,5,5,2,1,1,5,4,2,4,1,1,4,3,2,76,1,22,343
2,2,4,4,2,4,4,2,4,4,3,4,2,4,4,2,4,2,3,2,50,1,51,167
5,5,1,1,4,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5,91,1,18,87
4,4,5,3,4,4,2,4,5,3,3,4,1,3,4,2,2,4,5,1,61,1,17,339
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5,92,1,18,136
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,1,88,1,18,144
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,1,5,88,1,18,152
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,1,5,5,88,1,18,157
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,5,5,5,5,96,1,18,162
5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,5,5,5,5,5,92,1,18,171
5,5,1,1,1,1,1,5,1,1,1,5,5,1,5,5,5,5,5,5,92,1,18,198
5,5,1,1,5,1,1,5,1,1,1,1,5,1,5,5,5,5,5,5,92,1,18,220
5,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,5,5,5,5,92,1,18,233
2,1,4,3,4,2,2,4,2,5,1,3,1,2,4,2,2,5,5,3,65,1,17,170
5,4,1,1,2,1,1,4,2,1,1,5,5,1,4,1,1,4,5,5,88,1,16,137
5,5,2,1,5,1,1,1,2,2,2,4,4,1,4,1,2,5,5,1,82,1,24,253
4,2,4,3,4,4,4,2,4,4,3,2,2,4,3,2,3,3,4,4,55,2,18,629
4,5,2,3,4,4,4,2,4,4,3,2,2,4,3,2,3,3,4,5,61,2,18,757
5,4,1,1,5,1,1,4,3,1,1,5,3,2,4,1,2,5,5,5,89,1,25,305
4,3,3,2,4,2,1,4,2,2,2,4,4,3,5,2,3,4,5,3,78,2,13,240
4,2,1,1,4,1,1,4,1,1,1,5,4,1,5,2,1,5,4,1,83,1,19,301
4,2,4,4,4,4,2,4,4,4,2,4,2,2,2,2,4,4,4,2,62,1,47,480
5,5,4,2,5,5,5,4,4,2,1,5,2,3,4,4,3,4,3,4,68,2,45,433
2,2,4,4,2,4,2,2,4,4,2,2,2,4,2,4,2,4,4,2,48,2,46,754
5,2,4,2,5,1,1,5,2,2,1,1,5,5,2,5,2,5,4,2,69,1,17,109
4,1,3,4,2,2,4,4,4,3,5,3,3,1,2,4,4,3,3,2,55,2,18,89
2,2,4,4,5,2,2,4,5,2,1,2,1,1,3,4,3,2,4,3,60,2,15,200
3,4,4,1,4,4,2,4,4,3,3,4,4,2,4,1,3,3,5,4,72,1,18,531
4,4,4,1,5,2,1,0,3,3,1,5,5,1,5,2,1,3,4,3,75,1,26,88
5,2,2,2,5,4,2,4,4,2,1,5,2,1,1,4,1,4,4,1,66,2,19,1261
1,1,5,5,1,5,5,1,5,5,2,2,5,4,1,5,5,2,5,3,40,2,56,268
5,4,5,2,3,3,2,2,4,4,1,4,4,3,4,4,4,4,4,2,66,1,25,270
1,4,4,1,5,2,2,5,4,2,1,1,4,1,1,4,1,4,3,5,67,2,19,1627
2,2,2,4,2,4,4,2,5,4,3,4,2,1,2,2,2,2,4,1,50,1,55,325
4,5,2,3,4,2,1,2,3,2,1,3,4,2,4,3,3,4,5,3,76,2,54,236
5,4,2,1,4,1,1,5,3,2,1,3,4,2,4,1,1,4,5,3,82,2,32,110
4,2,4,2,4,1,1,4,4,4,2,4,2,2,2,2,1,4,4,2,65,1,16,308
4,4,2,2,4,2,4,4,4,4,2,4,4,2,3,2,2,4,4,4,71,1,48,396
4,5,2,2,5,2,2,4,4,4,5,3,1,3,4,2,2,4,4,5,69,1,18,881
2,1,4,4,2,4,4,3,4,4,2,4,2,4,3,2,4,2,2,2,49,2,46,303
3,3,4,3,5,4,2,4,3,2,1,5,5,2,4,3,2,5,4,5,75,2,34,176
4,4,2,3,3,2,2,3,3,2,1,4,2,3,4,3,2,3,5,3,70,1,23,242
2,2,4,3,2,5,5,4,5,5,4,2,4,2,4,4,4,2,1,1,45,2,30,231
5,5,2,2,5,3,2,5,5,2,2,5,5,2,5,2,1,4,1,4,77,1,32,541
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,5,92,1,32,665
5,4,2,1,5,1,3,4,1,5,1,4,4,3,4,2,1,5,4,4,79,1,30,187
3,1,3,5,1,4,4,1,5,4,5,2,2,4,3,5,3,1,3,1,36,2,35,240
4,3,1,2,4,2,2,4,1,2,2,2,4,1,2,4,2,4,4,1,71,1,19,209
1,2,5,1,5,4,5,4,5,5,1,4,2,2,4,2,2,4,5,2,59,2,34,184
0,5,1,2,4,2,2,5,2,3,1,5,4,1,4,4,3,3,5,5,79,1,21,223
2,4,3,2,4,1,1,2,3,4,1,4,4,2,4,5,2,4,5,1,68,1,19,95
5,5,2,2,5,2,2,4,2,2,2,4,4,3,5,2,3,4,4,3,81,1,20,1315
5,5,3,2,4,2,2,3,1,2,1,4,4,2,4,2,2,4,4,4,80,1,16,173
4,4,5,4,4,4,2,4,4,4,4,3,2,2,3,4,4,2,5,4,60,1,16,308
3,2,4,4,4,4,4,2,4,4,2,3,2,2,4,2,3,2,4,2,55,1,22,615
2,2,4,5,2,4,4,2,4,4,4,2,2,4,1,4,3,2,3,1,39,2,40,228
4,4,4,3,4,4,2,4,5,4,2,4,2,2,2,4,2,4,4,2,60,1,39,155
1,3,5,4,2,3,3,4,5,4,2,4,1,3,4,5,2,2,1,1,45,2,38,12194
3,2,3,3,2,3,2,1,4,4,2,1,1,4,2,3,2,3,2,1,46,2,58,204
3,5,1,5,4,4,1,3,1,5,1,5,5,2,5,1,1,4,1,5,74,2,44,228
3,4,3,1,5,1,1,2,3,1,1,5,4,1,5,1,1,5,3,2,80,1,26,104
5,4,3,3,5,1,1,5,4,2,1,2,2,3,4,2,2,2,3,1,69,2,42,196
2,4,2,4,3,2,2,2,4,4,2,4,2,4,4,4,2,2,4,2,57,2,30,107
3,3,3,3,3,2,2,3,3,3,2,4,3,3,4,2,2,4,4,2,66,2,65,87
2,4,3,4,2,4,4,2,3,3,2,1,2,3,4,5,1,2,5,2,50,1,38,111
